condition,leader,repetition,player,ioi0,ioi1,ioi2,ioi3,ioi4,ioi5,ioi6,ioi7,ioi8,ioi9,ioi10,ioi11,ioi12,ioi13,ioi14,ioi15,ioi16,ioi17,ioi18,ioi19,ioi20,ioi21,ioi22,ioi23,ioi24,ioi25,ioi26,ioi27,ioi28,ioi29,ioi30,ioi31,ioi32,ioi33,ioi34,ioi35,ioi36,ioi37,ioi38,ioi39,ioi40,ioi41,ioi42,ioi43,ioi44,ioi45
NR,VN2,8,VN2,220.00000000000063,209.9999999999991,200.00000000000108,199.9999999999993,259.9999999999998,199.9999999999993,190.00000000000128,209.9999999999991,210.00000000000085,169.99999999999994,250.0,219.99999999999886,220.00000000000063,199.9999999999993,240.00000000000023,190.00000000000128,199.9999999999993,230.00000000000043,199.9999999999993,200.00000000000108,209.9999999999991,210.00000000000085,199.9999999999993,209.9999999999991,210.00000000000085,210.00000000000085,189.99999999999773,240.000000000002,199.9999999999993,190.00000000000128,189.99999999999773,250.0,220.00000000000242,199.9999999999993,199.9999999999993,210.00000000000085,210.00000000000085,209.9999999999973,200.00000000000284,209.9999999999973,210.00000000000085,210.00000000000085,211.22399999999786,228.77599999999987,200.00000000000284,219.99999999999886
NR,VN2,8,VA,199.9999999999993,220.00000000000063,210.00000000000085,219.99999999999886,220.00000000000063,193.01600000000008,196.9840000000005,229.99999999999864,200.00000000000108,189.9999999999995,230.00000000000043,169.99999999999994,250.0,209.9999999999991,230.00000000000043,169.99999999999994,259.9999999999998,200.00000000000108,209.9999999999991,189.9999999999995,200.00000000000108,220.00000000000063,250.0,179.99999999999972,219.99999999999886,199.9999999999993,200.00000000000284,209.9999999999973,170.0000000000017,239.99999999999844,199.9999999999993,220.00000000000242,219.99999999999886,199.9999999999993,179.99999999999972,230.00000000000043,220.00000000000242,219.99999999999886,190.00000000000128,199.9999999999993,210.00000000000085,179.99999999999972,239.99999999999844,190.00000000000128,230.00000000000043,219.99999999999886
NR,VN2,8,VC,199.9999999999993,230.00000000000043,169.99999999999994,250.0,220.00000000000063,220.00000000000063,189.9999999999995,179.99999999999972,210.00000000000085,259.9999999999998,149.99999999999858,240.00000000000023,190.00000000000128,239.99999999999844,220.00000000000063,200.00000000000108,229.99999999999864,220.00000000000063,150.00000000000034,259.9999999999998,179.99999999999972,240.00000000000023,189.9999999999995,190.00000000000128,203.62799999999837,226.37200000000135,210.00000000000085,219.99999999999886,190.00000000000128,229.99999999999687,200.00000000000284,219.99999999999886,190.00000000000128,229.99999999999687,170.0000000000017,239.99999999999844,200.00000000000284,229.99999999999687,150.00000000000213,219.99999999999886,240.000000000002,189.99999999999773,210.00000000000085,210.00000000000085,239.99999999999844,230.00000000000043
NR,VN2,9,VN1,240.00000000000023,190.00000000000128,229.99999999999864,200.00000000000108,229.99999999999864,190.00000000000128,229.99999999999864,200.00000000000108,199.9999999999993,190.00000000000128,259.9999999999998,199.9999999999993,169.99999999999994,250.0,200.00000000000108,219.99999999999886,210.00000000000085,179.99999999999972,230.00000000000043,179.99999999999972,240.00000000000023,219.99999999999886,200.00000000000108,219.99999999999886,219.99999999999886,200.00000000000284,169.99999999999815,230.00000000000043,183.1069999999997,196.89299999999932,230.00000000000043,220.00000000000242,219.99999999999886,219.99999999999886,160.00000000000014,240.000000000002,229.99999999999687,210.00000000000085,179.99999999999972,230.00000000000043,199.9999999999993,220.00000000000242,215.26099999999815,224.73899999999958,220.00000000000242,219.99999999999886
NR,VN2,9,VN2,199.9999999999993,210.00000000000085,219.99999999999886,210.00000000000085,230.00000000000043,209.9999999999991,189.9999999999995,210.00000000000085,230.00000000000043,189.9999999999995,209.9999999999991,240.00000000000023,190.00000000000128,219.99999999999886,200.00000000000108,169.99999999999994,259.9999999999998,199.9999999999993,179.99999999999972,220.00000000000063,220.00000000000063,229.99999999999864,190.00000000000128,199.9999999999993,230.00000000000043,199.9999999999993,210.00000000000085,210.00000000000085,199.9999999999993,250.0,189.99999999999773,190.00000000000128,219.99999999999886,210.00000000000085,199.9999999999993,220.00000000000242,209.9999999999973,230.00000000000043,200.00000000000284,239.99999999999844,179.99999999999972,219.99999999999886,220.00000000000242,219.99999999999886,210.00000000000085,210.00000000000085
NR,VN2,9,VA,197.30200000000053,174.21799999999976,245.78200000000015,220.00000000000063,229.99999999999864,230.00000000000043,200.00000000000108,219.99999999999886,190.00000000000128,189.9999999999995,209.9999999999991,220.00000000000063,199.9999999999993,230.00000000000043,230.00000000000043,189.9999999999995,230.00000000000043,140.00000000000057,259.9999999999998,219.99999999999886,200.00000000000108,179.99999999999972,230.00000000000043,189.99999999999773,210.00000000000085,210.00000000000085,210.00000000000085,219.99999999999886,219.99999999999886,190.00000000000128,219.99999999999886,200.00000000000284,229.99999999999687,210.00000000000085,199.9999999999993,220.00000000000242,209.9999999999973,220.00000000000242,189.99999999999773,220.00000000000242,210.00000000000085,199.9999999999993,230.00000000000043,199.9999999999993,230.00000000000043,230.00000000000043
NR,VN2,9,VC,210.00000000000085,220.00000000000063,229.99999999999864,200.00000000000108,219.99999999999886,160.00000000000014,240.00000000000023,250.0,200.00000000000108,209.9999999999991,200.00000000000108,229.99999999999864,210.00000000000085,209.9999999999991,230.00000000000043,189.9999999999995,200.00000000000108,219.99999999999886,220.00000000000063,189.9999999999995,230.00000000000043,160.00000000000014,240.00000000000023,179.99999999999972,260.0000000000016,160.00000000000014,219.99999999999886,169.99999999999815,240.000000000002,205.3060000000002,234.69399999999752,210.00000000000085,210.00000000000085,210.00000000000085,219.99999999999886,199.9999999999993,199.9999999999993,210.00000000000085,220.00000000000242,169.99999999999815,250.0,230.00000000000043,199.9999999999993,230.00000000000043,210.00000000000085,230.00000000000043
NR,VN2,10,VN1,199.9999999999993,230.00000000000043,199.9999999999993,199.9999999999993,220.00000000000063,179.99999999999972,240.00000000000023,220.00000000000063,179.99999999999972,179.99999999999972,230.00000000000043,220.00000000000063,239.99999999999844,210.00000000000085,220.00000000000063,199.9999999999993,220.00000000000063,179.99999999999972,230.00000000000043,229.99999999999864,210.00000000000085,209.9999999999991,190.00000000000128,219.99999999999886,210.00000000000085,210.00000000000085,199.9999999999993,219.99999999999886,195.05700000000203,224.94299999999967,250.0,179.99999999999972,219.99999999999886,199.9999999999993,160.00000000000014,250.0,190.00000000000128,239.99999999999844,200.00000000000284,209.9999999999973,210.00000000000085,230.00000000000043,265.26099999999883,174.73900000000242,219.99999999999886,210.00000000000085
NR,VN2,10,VN2,270.00000000000136,199.9999999999993,230.00000000000043,219.99999999999886,200.00000000000108,220.00000000000063,219.99999999999886,200.00000000000108,199.9999999999993,220.00000000000063,199.9999999999993,220.00000000000063,219.99999999999886,230.00000000000043,210.00000000000085,229.99999999999864,200.00000000000108,209.9999999999991,200.00000000000108,240.00000000000023,199.9999999999993,209.9999999999991,190.00000000000128,209.9999999999991,179.99999999999972,250.0,210.00000000000085,239.99999999999844,179.99999999999972,210.00000000000085,210.00000000000085,219.99999999999886,179.99999999999972,240.000000000002,189.99999999999773,210.00000000000085,210.00000000000085,230.00000000000043,210.00000000000085,230.00000000000043,209.9999999999973,210.00000000000085,198.8209999999988,241.17900000000247,219.99999999999886,210.00000000000085
NR,VN2,10,VA,220.00000000000063,209.9999999999991,230.00000000000043,219.99999999999886,220.00000000000063,200.00000000000108,199.9999999999993,209.9999999999991,230.00000000000043,189.9999999999995,210.00000000000085,210.00000000000085,219.99999999999886,210.00000000000085,229.99999999999864,210.00000000000085,209.9999999999991,170.0000000000017,250.0,229.99999999999864,190.00000000000128,199.9999999999993,240.00000000000023,190.00000000000128,209.9999999999973,190.00000000000128,219.99999999999886,210.00000000000085,179.99999999999972,250.0,219.99999999999886,170.0000000000017,260.0000000000016,209.9999999999973,220.00000000000242,199.9999999999993,210.00000000000085,209.9999999999973,200.00000000000284,209.9999999999973,220.00000000000242,209.9999999999973,220.00000000000242,219.99999999999886,239.99999999999844,220.00000000000242
NR,VN2,10,VC,226.62099999999975,219.99999999999886,230.00000000000043,220.00000000000063,194.7169999999989,195.28299999999987,240.00000000000023,200.00000000000108,219.99999999999886,210.00000000000085,169.99999999999994,209.9999999999991,210.00000000000085,259.9999999999998,220.00000000000063,199.9999999999993,210.00000000000085,219.99999999999886,200.00000000000108,219.99999999999886,220.00000000000063,209.9999999999991,190.00000000000128,189.9999999999995,239.99999999999844,220.00000000000242,189.99999999999773,210.00000000000085,179.99999999999972,230.00000000000043,240.000000000002,209.9999999999973,190.00000000000128,239.99999999999844,220.00000000000242,219.99999999999886,199.9999999999993,199.9999999999993,170.0000000000017,250.0,210.00000000000085,209.9999999999973,200.00000000000284,219.99999999999886,239.99999999999844,152.5400000000019
NR,VN2,11,VN1,220.00000000000063,240.00000000000023,179.99999999999972,230.00000000000043,209.9999999999991,210.00000000000085,209.9999999999991,220.00000000000063,179.99999999999972,250.0,169.99999999999994,250.0,199.9999999999993,210.00000000000085,210.00000000000085,209.9999999999991,199.9999999999993,180.00000000000148,229.99999999999864,220.00000000000063,220.00000000000063,189.9999999999995,220.00000000000063,220.00000000000063,229.99999999999687,200.00000000000284,149.99999999999858,269.99999999999955,210.00000000000085,190.00000000000128,229.99999999999687,220.00000000000242,189.99999999999773,210.00000000000085,170.0000000000017,239.99999999999844,179.99999999999972,240.000000000002,209.9999999999973,200.00000000000284,239.99999999999844,199.9999999999993,230.00000000000043,210.00000000000085,230.00000000000043,210.00000000000085
NR,VN2,11,VN2,210.00000000000085,220.00000000000063,219.99999999999886,200.00000000000108,229.99999999999864,220.00000000000063,199.9999999999993,190.00000000000128,199.9999999999993,240.00000000000023,210.00000000000085,209.9999999999991,189.9999999999995,240.00000000000023,200.00000000000108,169.99999999999994,250.0,219.99999999999886,190.00000000000128,209.9999999999991,230.00000000000043,209.9999999999991,200.00000000000108,209.9999999999991,210.00000000000085,210.00000000000085,199.9999999999993,219.99999999999886,199.9999999999993,230.00000000000043,199.9999999999993,210.00000000000085,210.00000000000085,210.00000000000085,199.9999999999993,210.00000000000085,209.9999999999973,210.00000000000085,199.9999999999993,220.00000000000242,230.00000000000043,199.9999999999993,195.26099999999857,234.73900000000114,219.99999999999886,210.00000000000085
NR,VN2,11,VA,220.00000000000063,240.00000000000023,179.99999999999972,210.00000000000085,219.99999999999886,173.35600000000005,256.64399999999966,190.00000000000128,219.99999999999886,210.00000000000085,209.9999999999991,220.00000000000063,210.00000000000085,199.9999999999993,230.00000000000043,199.9999999999993,210.00000000000085,199.9999999999993,199.9999999999993,210.00000000000085,220.00000000000063,199.9999999999993,210.00000000000085,199.9999999999975,220.00000000000242,219.99999999999886,219.99999999999886,210.00000000000085,150.00000000000213,250.0,219.99999999999886,199.9999999999993,219.99999999999886,210.00000000000085,220.00000000000242,189.99999999999773,219.99999999999886,210.00000000000085,199.9999999999993,210.00000000000085,210.00000000000085,219.99999999999886,220.00000000000242,199.9999999999993,230.00000000000043,219.99999999999886
NR,VN2,11,VC,220.00000000000063,210.00000000000085,179.99999999999972,259.9999999999998,219.99999999999886,230.00000000000043,179.99999999999972,190.00000000000128,250.0,199.9999999999993,179.99999999999972,200.00000000000108,259.9999999999998,219.99999999999886,200.00000000000108,209.9999999999991,210.00000000000085,199.9999999999993,220.00000000000063,199.9999999999993,220.00000000000063,160.00000000000014,240.00000000000023,179.99999999999972,239.99999999999844,160.00000000000014,240.000000000002,219.99999999999886,179.99999999999972,230.00000000000043,239.99999999999844,210.00000000000085,220.00000000000242,209.9999999999973,170.0000000000017,239.99999999999844,199.9999999999993,210.00000000000085,220.00000000000242,169.99999999999815,250.0,210.00000000000085,199.9999999999993,230.00000000000043,199.9999999999993,240.000000000002
NR,VN2,12,VN1,250.0,169.99999999999994,240.00000000000023,240.00000000000023,199.9999999999993,199.9999999999993,220.00000000000063,220.00000000000063,209.9999999999991,150.00000000000034,259.9999999999998,199.9999999999993,220.00000000000063,230.00000000000043,220.00000000000063,189.9999999999995,199.9999999999993,169.99999999999994,230.00000000000043,240.00000000000023,189.9999999999995,220.00000000000063,209.9999999999991,219.99999999999886,190.00000000000128,240.000000000002,169.99999999999815,230.00000000000043,219.99999999999886,179.99999999999972,210.00000000000085,230.00000000000043,210.00000000000085,219.99999999999886,210.00000000000085,219.99999999999886,199.9999999999993,220.00000000000242,189.99999999999773,210.00000000000085,199.9999999999993,210.00000000000085,245.26099999999929,184.73900000000043,210.00000000000085,250.0
NR,VN2,12,VN2,200.00000000000108,199.9999999999993,200.00000000000108,229.99999999999864,220.00000000000063,199.9999999999993,200.00000000000108,209.9999999999991,220.00000000000063,199.9999999999993,179.99999999999972,260.0000000000016,209.9999999999991,179.99999999999972,250.0,220.00000000000063,199.9999999999993,210.00000000000085,199.9999999999993,220.00000000000063,209.9999999999991,200.00000000000108,199.9999999999993,209.9999999999991,220.00000000000242,209.9999999999973,210.00000000000085,220.00000000000242,199.9999999999993,209.9999999999973,220.00000000000242,199.9999999999993,219.99999999999886,230.00000000000043,179.99999999999972,220.00000000000242,209.9999999999973,200.00000000000284,209.9999999999973,210.00000000000085,219.99999999999886,200.00000000000284,209.9999999999973,220.00000000000242,153.5599999999988,232.19999999999885
NR,VN2,12,VA,210.00000000000085,199.9999999999993,210.00000000000085,240.00000000000023,189.9999999999995,209.9999999999991,200.00000000000108,209.9999999999991,210.00000000000085,199.9999999999993,220.00000000000063,160.00000000000014,279.9999999999994,200.00000000000108,219.99999999999886,200.00000000000108,239.99999999999844,200.00000000000108,199.9999999999993,200.00000000000108,209.9999999999991,210.00000000000085,209.9999999999991,189.9999999999995,220.00000000000242,209.9999999999973,140.00000000000057,289.99999999999915,230.00000000000043,190.00000000000128,210.00000000000085,209.9999999999973,210.00000000000085,220.00000000000242,199.9999999999993,209.9999999999973,210.00000000000085,230.00000000000043,199.9999999999993,200.00000000000284,199.9999999999993,209.9999999999973,220.00000000000242,199.9999999999993,239.99999999999844,200.00000000000284
NR,VN2,12,VC,209.9999999999991,230.00000000000043,179.99999999999972,269.99999999999955,181.15600000000143,248.84400000000005,199.9999999999993,230.00000000000043,209.9999999999991,210.00000000000085,169.99999999999994,240.00000000000023,209.9999999999991,220.00000000000063,189.9999999999995,220.00000000000063,209.9999999999991,210.00000000000085,169.99999999999994,250.0,230.00000000000043,160.00000000000014,239.99999999999844,169.99999999999994,260.0000000000016,179.99999999999972,210.00000000000085,169.99999999999815,240.000000000002,219.99999999999886,239.99999999999844,200.00000000000284,209.9999999999973,210.00000000000085,210.00000000000085,199.9999999999993,210.00000000000085,210.00000000000085,219.99999999999886,169.99999999999815,240.000000000002,199.9999999999993,219.99999999999886,210.00000000000085,230.00000000000043,230.00000000000043
SP,VN2,1,VN1,240.00000000000023,179.99999999999972,200.00000000000108,219.99999999999886,220.00000000000063,199.9999999999993,210.00000000000085,189.9999999999995,179.99999999999972,220.00000000000063,189.9999999999995,190.00000000000128,189.9999999999995,179.99999999999972,209.9999999999991,179.99999999999972,190.00000000000128,169.99999999999815,220.00000000000242,144.76200000000006,235.23799999999895,170.0000000000017,189.99999999999773,190.00000000000128,140.00000000000057,230.00000000000043,139.99999999999702,210.00000000000085,179.99999999999972,170.0000000000017,210.00000000000085,179.99999999999972,179.99999999999972,179.99999999999972,140.00000000000057,209.9999999999973,190.00000000000128,179.99999999999972,179.99999999999972,179.99999999999972,150.00000000000213,164.39899999999952,220.58999999999784,185.01100000000292,169.99999999999815,199.9999999999993
SP,VN2,1,VN2,220.00000000000063,199.9999999999993,200.00000000000108,199.9999999999993,230.00000000000043,189.9999999999995,200.00000000000108,179.99999999999972,199.9999999999993,210.00000000000085,189.9999999999995,189.9999999999995,200.00000000000108,199.9999999999993,190.00000000000128,149.99999999999858,230.00000000000043,190.00000000000128,179.99999999999972,189.99999999999773,200.00000000000284,179.99999999999972,169.99999999999815,190.00000000000128,199.9999999999993,179.99999999999972,190.00000000000128,189.99999999999773,170.0000000000017,160.00000000000014,210.00000000000085,169.99999999999815,190.00000000000128,189.99999999999773,160.00000000000014,200.00000000000284,179.99999999999972,169.99999999999815,179.99999999999972,179.99999999999972,170.0000000000017,189.99999999999773,170.0000000000017,179.99999999999972,210.00000000000085,160.00000000000014
SP,VN2,1,VA,202.15400000000017,207.84599999999998,240.00000000000023,189.9999999999995,210.00000000000085,189.9999999999995,210.00000000000085,199.9999999999993,199.9999999999993,179.99999999999972,200.00000000000108,140.00000000000057,259.9999999999998,179.99999999999972,210.00000000000085,199.9999999999993,190.00000000000128,139.99999999999702,220.00000000000242,189.99999999999773,190.00000000000128,169.99999999999815,160.00000000000014,210.00000000000085,190.00000000000128,199.9999999999993,179.99999999999972,179.99999999999972,179.99999999999972,179.99999999999972,190.00000000000128,179.99999999999972,190.00000000000128,160.00000000000014,189.99999999999773,170.0000000000017,189.99999999999773,130.00000000000256,219.99999999999886,189.3199999999986,180.6800000000024,169.99999999999815,200.00000000000284,179.99999999999972,179.99999999999972,169.99999999999815
SP,VN2,1,VC,200.00000000000108,219.99999999999886,180.00000000000148,239.99999999999844,200.00000000000108,199.9999999999993,150.00000000000034,210.00000000000085,239.99999999999844,190.00000000000128,209.9999999999991,190.00000000000128,179.99999999999972,219.99999999999886,170.0000000000017,179.99999999999972,189.99999999999773,179.99999999999972,150.00000000000213,239.99999999999844,190.00000000000128,169.99999999999815,200.00000000000284,140.00000000000057,239.99999999999844,179.99999999999972,179.99999999999972,179.99999999999972,160.00000000000014,219.99999999999886,180.00000000000327,169.99999999999815,190.00000000000128,179.99999999999972,140.00000000000057,209.9999999999973,170.0000000000017,169.99999999999815,140.00000000000057,190.00000000000128,199.9999999999993,179.99999999999972,199.9999999999993,200.00000000000284,179.99999999999972,179.99999999999972
SP,VN2,2,VN1,270.0000000000031,269.99999999999955,269.99999999999955,289.99999999999915,240.000000000002,239.99999999999844,260.0000000000016,239.99999999999844,199.9999999999993,250.0,219.99999999999886,240.000000000002,160.00000000000014,219.99999999999886,190.00000000000128,199.9999999999993,190.00000000000128,169.99999999999815,220.00000000000242,209.9999999999973,190.00000000000128,169.99999999999815,180.00000000000327,189.99999999999773,120.000000000001,219.99999999999886,140.00000000000057,219.99999999999886,150.00000000000213,160.00000000000014,219.99999999999886,160.00000000000014,179.99999999999972,170.0000000000017,139.99999999999702,200.00000000000284,169.99999999999815,170.0000000000017,160.00000000000014,160.00000000000014,169.99999999999815,176.25900000000172,203.17399999999708,160.56700000000035,150.00000000000213,169.99999999999815
SP,VN2,2,VN2,289.99999999999915,250.0,289.99999999999915,250.0,260.0000000000016,239.99999999999844,260.0000000000016,230.00000000000043,250.0,199.9999999999993,210.00000000000085,210.00000000000085,229.99999999999687,190.00000000000128,230.00000000000043,179.99999999999972,210.00000000000085,179.99999999999972,190.00000000000128,179.99999999999972,199.9999999999993,149.99999999999858,170.0000000000017,219.99999999999886,190.00000000000128,179.99999999999972,179.99999999999972,179.99999999999972,169.99999999999815,170.0000000000017,179.99999999999972,160.00000000000014,190.00000000000128,179.99999999999972,189.99999999999773,150.00000000000213,160.00000000000014,160.00000000000014,179.99999999999972,169.99999999999815,170.0000000000017,160.00000000000014,179.99999999999972,169.99999999999815,179.99999999999972,150.00000000000213
SP,VN2,2,VA,310.0000000000023,280.00000000000114,239.99999999999844,289.99999999999915,250.0,230.00000000000043,219.99999999999886,260.0000000000016,210.00000000000085,209.9999999999973,240.000000000002,219.99999999999886,199.9999999999993,200.00000000000284,209.9999999999973,200.00000000000284,199.9999999999993,160.00000000000014,210.00000000000085,152.87999999999968,227.11999999999932,144.39899999999994,225.60100000000105,179.99999999999972,179.99999999999972,160.00000000000014,219.99999999999886,149.99999999999858,170.0000000000017,160.00000000000014,189.99999999999773,150.00000000000213,179.99999999999972,179.99999999999972,190.00000000000128,160.00000000000014,169.99999999999815,129.999999999999,210.00000000000085,170.0000000000017,179.99999999999972,140.00000000000057,179.99999999999972,169.99999999999815,170.0000000000017,160.00000000000014
SP,VN2,2,VC,320.0000000000003,280.00000000000114,260.0000000000016,250.0,269.99999999999955,189.99999999999773,290.00000000000273,239.99999999999844,190.00000000000128,259.999999999998,219.99999999999886,220.00000000000242,199.9999999999993,219.99999999999886,190.00000000000128,190.00000000000128,199.9999999999993,219.99999999999886,160.00000000000014,230.00000000000043,168.2990000000011,181.70100000000033,179.99999999999972,179.99999999999972,179.99999999999972,160.00000000000014,169.99999999999815,170.0000000000017,179.99999999999972,190.00000000000128,169.99999999999815,170.0000000000017,179.99999999999972,160.00000000000014,160.00000000000014,189.99999999999773,160.00000000000014,179.99999999999972,160.00000000000014,170.0000000000017,149.99999999999858,157.39200000000153,182.60799999999833,179.99999999999972,179.99999999999972,160.00000000000014
SP,VN2,3,VN1,220.00000000000063,179.99999999999972,245.37399999999997,244.62600000000023,219.99999999999886,210.00000000000085,189.9999999999995,240.00000000000023,179.99999999999972,190.00000000000128,239.99999999999844,210.00000000000085,209.9999999999991,220.00000000000063,210.00000000000085,199.9999999999993,179.99999999999972,170.0000000000017,259.999999999998,160.00000000000014,219.99999999999886,190.00000000000128,190.00000000000128,209.9999999999973,170.0000000000017,199.9999999999993,140.00000000000057,199.9999999999993,190.00000000000128,190.00000000000128,179.99999999999972,199.9999999999993,179.99999999999972,190.00000000000128,169.99999999999815,199.9999999999993,179.99999999999972,200.00000000000284,159.9999999999966,190.00000000000128,170.0000000000017,190.54399999999916,182.8569999999985,186.59900000000107,179.99999999999972,190.00000000000128
SP,VN2,3,VN2,230.00000000000043,209.9999999999991,220.00000000000063,210.00000000000085,259.9999999999998,169.99999999999994,219.99999999999886,200.00000000000108,219.99999999999886,200.00000000000108,209.9999999999991,210.00000000000085,240.00000000000023,169.99999999999994,219.99999999999886,160.00000000000014,250.00000000000176,179.99999999999972,199.9999999999993,190.00000000000128,219.99999999999886,179.99999999999972,190.00000000000128,189.99999999999773,210.00000000000085,170.0000000000017,209.9999999999973,170.0000000000017,199.9999999999993,179.99999999999972,179.99999999999972,150.00000000000213,250.0,169.99999999999815,179.99999999999972,179.99999999999972,170.0000000000017,199.9999999999993,179.99999999999972,170.0000000000017,189.99999999999773,140.00000000000057,219.99999999999886,190.00000000000128,199.9999999999993,140.00000000000057
SP,VN2,3,VA,220.00000000000063,209.9999999999991,210.00000000000085,230.00000000000043,229.99999999999864,195.53300000000107,214.46699999999908,210.00000000000085,209.9999999999991,210.00000000000085,199.9999999999993,230.00000000000043,189.9999999999995,220.00000000000063,199.9999999999993,179.99999999999972,220.00000000000242,189.99999999999773,210.00000000000085,219.99999999999886,199.9999999999993,170.0000000000017,219.99999999999886,179.99999999999972,170.0000000000017,199.9999999999993,179.99999999999972,190.00000000000128,140.00000000000057,209.9999999999973,200.00000000000284,139.99999999999702,240.000000000002,169.99999999999815,210.00000000000085,179.99999999999972,170.0000000000017,140.00000000000057,229.99999999999687,180.00000000000327,189.99999999999773,160.00000000000014,150.00000000000213,209.9999999999973,130.00000000000256,239.99999999999844
SP,VN2,3,VC,220.00000000000063,229.99999999999864,220.00000000000063,210.00000000000085,219.99999999999886,220.00000000000063,160.00000000000014,219.99999999999886,259.9999999999998,200.00000000000108,160.00000000000014,259.9999999999998,199.9999999999993,220.5900000000014,199.40999999999855,210.00000000000085,200.00000000000108,219.99999999999886,149.99999999999858,220.00000000000242,199.9999999999993,179.99999999999972,210.00000000000085,140.00000000000057,259.999999999998,140.00000000000057,210.00000000000085,189.99999999999773,200.00000000000284,169.99999999999815,179.99999999999972,179.99999999999972,190.00000000000128,169.99999999999815,160.00000000000014,210.00000000000085,179.99999999999972,190.00000000000128,189.99999999999773,170.0000000000017,179.99999999999972,179.99999999999972,179.99999999999972,190.00000000000128,160.00000000000014,210.00000000000085
SP,VN2,4,VN1,239.99999999999844,260.0000000000016,209.9999999999991,210.00000000000085,240.00000000000023,209.9999999999991,210.00000000000085,189.9999999999995,199.9999999999993,170.0000000000017,239.99999999999844,199.9999999999993,190.00000000000128,230.00000000000043,189.99999999999773,180.00000000000327,179.99999999999972,160.00000000000014,199.9999999999993,189.99999999999773,170.0000000000017,179.99999999999972,160.00000000000014,199.9999999999993,190.00000000000128,169.99999999999815,179.99999999999972,160.00000000000014,179.99999999999972,150.00000000000213,199.9999999999993,170.0000000000017,169.99999999999815,170.0000000000017,119.99999999999744,200.00000000000284,139.99999999999702,170.0000000000017,190.00000000000128,179.99999999999972,139.29699999999912,185.75999999999837,159.63700000000003,195.3060000000022,160.00000000000014,179.99999999999972
SP,VN2,4,VN2,250.0,230.00000000000043,220.00000000000063,220.00000000000063,219.99999999999886,220.00000000000063,219.99999999999886,189.9999999999995,220.00000000000242,199.9999999999993,169.99999999999815,220.00000000000242,199.9999999999993,179.99999999999972,219.99999999999886,160.00000000000014,210.00000000000085,179.99999999999972,190.00000000000128,189.99999999999773,190.00000000000128,170.0000000000017,160.00000000000014,189.99999999999773,190.00000000000128,160.00000000000014,189.99999999999773,160.00000000000014,179.99999999999972,180.00000000000327,159.9999999999966,170.0000000000017,199.9999999999993,160.00000000000014,160.00000000000014,170.0000000000017,160.00000000000014,169.99999999999815,160.00000000000014,160.00000000000014,160.00000000000014,170.0000000000017,159.9999999999966,180.00000000000327,160.00000000000014,149.99999999999858
SP,VN2,4,VA,229.99999999999864,240.00000000000023,220.00000000000063,230.00000000000043,240.00000000000023,199.9999999999993,220.00000000000063,209.9999999999991,210.00000000000085,179.99999999999972,219.99999999999886,190.00000000000128,189.99999999999773,200.00000000000284,179.99999999999972,210.00000000000085,189.99999999999773,181.90500000000043,178.094999999999,179.99999999999972,170.0000000000017,179.99999999999972,179.99999999999972,170.0000000000017,169.99999999999815,170.0000000000017,189.99999999999773,179.99999999999972,170.0000000000017,160.00000000000014,189.99999999999773,110.00000000000298,179.31999999999704,210.67999999999998,180.00000000000327,160.00000000000014,179.99999999999972,129.999999999999,149.99999999999858,210.00000000000085,149.99999999999858,160.00000000000014,179.99999999999972,150.00000000000213,199.9999999999993,149.99999999999858
SP,VN2,4,VC,230.00000000000043,240.00000000000023,199.9999999999993,280.00000000000114,211.26999999999896,258.7299999999999,190.00000000000128,169.99999999999815,240.000000000002,189.99999999999773,160.00000000000014,230.00000000000043,220.00000000000242,189.99999999999773,210.00000000000085,160.00000000000014,169.99999999999815,220.00000000000242,140.00000000000057,219.99999999999886,190.00000000000128,169.99999999999815,160.00000000000014,210.00000000000085,169.99999999999815,170.0000000000017,169.99999999999815,160.00000000000014,190.00000000000128,179.99999999999972,179.99999999999972,160.00000000000014,170.0000000000017,169.99999999999815,160.00000000000014,170.0000000000017,149.99999999999858,170.0000000000017,179.99999999999972,169.99999999999815,150.00000000000213,160.00000000000014,169.99999999999815,129.999999999999,210.00000000000085,170.0000000000017
SP,VN2,5,VN1,230.00000000000043,259.9999999999998,230.00000000000043,230.00000000000043,239.99999999999844,220.00000000000063,220.00000000000063,230.00000000000043,219.99999999999886,240.00000000000023,189.9999999999995,230.00000000000043,220.00000000000063,240.00000000000023,210.00000000000085,219.99999999999886,210.00000000000085,189.99999999999773,250.0,190.00000000000128,230.00000000000043,199.9999999999993,219.99999999999886,220.00000000000242,139.99999999999702,270.0000000000031,149.99999999999858,210.00000000000085,199.9999999999993,210.00000000000085,169.99999999999815,199.9999999999993,210.00000000000085,170.0000000000017,169.99999999999815,240.000000000002,149.99999999999858,219.99999999999886,170.0000000000017,199.9999999999993,170.0000000000017,222.04099999999727,189.388000000001,168.57100000000003,179.99999999999972,170.0000000000017
